"PlanDefinition.action:kiolaMeasurement.participant:manualEntry.extension:participantDeviceDefinition.url","PlanDefinition.action.participant.extension.url","","","",1,1,"","","","uri {[]} {[]}
","identifies the meaning of the extension","Source of the definition for the extension code - a logical name or a URL.","The definition may point directly to a computable or human-readable definition of the extensibility codes, or it may be a logical URI as declared in some other specification. The definition SHALL be a URI for the Structure Definition defining the extension.","","","","<valueUri xmlns=""http://hl7.org/fhir"" value=""https://fhir.ehealth-systems.at/extensions/ParticipantDeviceDefinition""/>","","","","",,,,,"",,,,"Extension.url",1,1,"","","N/A"
"PlanDefinition.action:kiolaMeasurement.participant:manualEntry.extension:participantDeviceDefinition.value[x]","PlanDefinition.action.participant.extension.value[x]","","","",1,1,"Y","","","Reference {[]} {[CanonicalType[https://fhir.ehealth-systems.at/artifacts/StructureDefinition/kiola-measurement-manual-entry-device-definition]]}
","Value of extension","Value of extension - must be one of a constrained set of the data types (see [Extensibility](http://hl7.org/fhir/R4B/extensibility.html) for a list).","","","","","","","","","",,,,,"",,,,"Extension.value[x]",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A"
"PlanDefinition.action:kiolaMeasurement.participant:manualEntry.modifierExtension","PlanDefinition.action.participant.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4B/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"PlanDefinition.action:kiolaMeasurement.participant:manualEntry.type","PlanDefinition.action.participant.type","","","",1,1,"","","","code {[]} {[]}
","patient | practitioner | related-person | device","The type of participant in the action.","","","","","","<valueCode xmlns=""http://hl7.org/fhir"" value=""device""/>","","","",,"required","The type of participant for the action.","http://hl7.org/fhir/ValueSet/action-participant-type|4.3.0","",,,,"PlanDefinition.action.participant.type",1,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",".role.classCode"
"PlanDefinition.action:kiolaMeasurement.participant:manualEntry.role","PlanDefinition.action.participant.role","","","",0,1,"","","","CodeableConcept {[]} {[]}
","E.g. Nurse, Surgeon, Parent","The role the participant should play in performing the described action.","","","","","","","","","",,"example","Defines roles played by participants for the action.","http://terminology.hl7.org/ValueSet/action-participant-role","",,,,"PlanDefinition.action.participant.role",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",".role.code"
"PlanDefinition.action:kiolaMeasurement.type","PlanDefinition.action.type","","","",0,1,"","","","CodeableConcept {[]} {[]}
","create | update | remove | fire-event","The type of action to perform (create, update, remove).","","","","","","","","","",,"extensible","The type of action to be performed.","http://hl7.org/fhir/ValueSet/action-type","",,,,"PlanDefinition.action.type",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
",".moodCode { Maybe? this is effectively Create, Update, or Delete }"
"PlanDefinition.action:kiolaMeasurement.groupingBehavior","PlanDefinition.action.groupingBehavior","","","",0,1,"","","","code {[]} {[]}
","visual-group | logical-group | sentence-group","Defines the grouping behavior for the action and its children.","","","","","","","","","",,"required","Defines organization behavior of a group.","http://hl7.org/fhir/ValueSet/action-grouping-behavior|4.3.0","",,,,"PlanDefinition.action.groupingBehavior",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A"
"PlanDefinition.action:kiolaMeasurement.selectionBehavior","PlanDefinition.action.selectionBehavior","","","",0,1,"","","","code {[]} {[]}
","any | all | all-or-none | exactly-one | at-most-one | one-or-more","Defines the selection behavior for the action and its children.","","","","","","","","","",,"required","Defines selection behavior of a group.","http://hl7.org/fhir/ValueSet/action-selection-behavior|4.3.0","",,,,"PlanDefinition.action.selectionBehavior",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A"
"PlanDefinition.action:kiolaMeasurement.requiredBehavior","PlanDefinition.action.requiredBehavior","","","",0,1,"","","","code {[]} {[]}
","must | could | must-unless-documented","Defines the required behavior for the action.","","","","","","","","","",,"required","Defines expectations around whether an action or action group is required.","http://hl7.org/fhir/ValueSet/action-required-behavior|4.3.0","",,,,"PlanDefinition.action.requiredBehavior",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A"
"PlanDefinition.action:kiolaMeasurement.precheckBehavior","PlanDefinition.action.precheckBehavior","","","",0,1,"","","","code {[]} {[]}
","yes | no","Defines whether the action should usually be preselected.","","","","","","","","","",,"required","Defines selection frequency behavior for an action or group.","http://hl7.org/fhir/ValueSet/action-precheck-behavior|4.3.0","",,,,"PlanDefinition.action.precheckBehavior",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A"
"PlanDefinition.action:kiolaMeasurement.cardinalityBehavior","PlanDefinition.action.cardinalityBehavior","","","",0,1,"","","","code {[]} {[]}
","single | multiple","Defines whether the action can be selected multiple times.","","","","","","","","","",,"required","Defines behavior for an action or a group for how many times that item may be repeated.","http://hl7.org/fhir/ValueSet/action-cardinality-behavior|4.3.0","",,,,"PlanDefinition.action.cardinalityBehavior",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A"
"PlanDefinition.action:kiolaMeasurement.definition[x]","PlanDefinition.action.definition[x]","","","",1,1,"Y","","","canonical {[]} {[CanonicalType[https://fhir.ehealth-systems.at/artifacts/StructureDefinition/kiola-measurement-definition]]}
","The definition of the activity. This is the only required element for an action.","A reference to an ActivityDefinition that describes the action to be taken in detail, or a PlanDefinition that describes a series of actions to be taken.","Note that the definition is optional, and if no definition is specified, a dynamicValue with a root ($this) path can be used to define the entire resource dynamically.","","","","","","","","",,,,,"",,,,"PlanDefinition.action.definition[x]",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","Definition.derivedFrom","Act[classCode=ACT; moodCode=DEFN]"
"PlanDefinition.action:kiolaMeasurement.transform","PlanDefinition.action.transform","","","",0,1,"","","","canonical {[]} {[CanonicalType[http://hl7.org/fhir/StructureDefinition/StructureMap]]}
","Transform to apply the template","A reference to a StructureMap resource that defines a transform that can be executed to produce the intent resource using the ActivityDefinition instance as the input.","Note that when a referenced ActivityDefinition also defines a transform, the transform specified here generally takes precedence. In addition, if both a transform and dynamic values are specific, the dynamic values are applied to the result of the transform.","","","","","","","","",,,,,"",,,,"PlanDefinition.action.transform",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A"
"PlanDefinition.action:kiolaMeasurement.dynamicValue","PlanDefinition.action.dynamicValue","","","",0,*,"","","","BackboneElement {[]} {[]}
","Dynamic aspects of the definition","Customizations that should be applied to the statically defined resource. For example, if the dosage of a medication must be computed based on the patient's weight, a customization would be used to specify an expression that calculated the weight, and the path on the resource that would contain the result.","Dynamic values are applied in the order in which they are defined in the PlanDefinition resource. Note that when dynamic values are also specified by a referenced ActivityDefinition, the dynamicValues from the ActivityDefinition are applied first, followed by the dynamicValues specified here. In addition, if both a transform and dynamic values are specific, the dynamic values are applied to the result of the transform.","","","","","","","","",,,,,"",,,,"PlanDefinition.action.dynamicValue",0,*,"","ele-1:All FHIR elements must have a @value or children unless an empty Parameters resource {hasValue() or (children().count() > id.count()) or $this is Parameters}
","N/A"
"PlanDefinition.action:kiolaMeasurement.dynamicValue.id","PlanDefinition.action.dynamicValue.id","","","",0,1,"","","","string {[]} {[]}
","Unique id for inter-element referencing","Unique id for the element within a resource (for internal references). This may be any string value that does not contain spaces.","","","","","","","","","",,,,,"",,,,"Element.id",0,1,"","","n/a"
"PlanDefinition.action:kiolaMeasurement.dynamicValue.extension","PlanDefinition.action.dynamicValue.extension","","extensions
user content","",0,*,"","","","Extension {[]} {[]}
","Additional content defined by implementations","May be used to represent additional information that is not part of the basic definition of the element. To make the use of extensions safe and manageable, there is a strict set of governance  applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension.","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","","","","","","","","",,,,,"",,,,"Element.extension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","n/a"
"PlanDefinition.action:kiolaMeasurement.dynamicValue.modifierExtension","PlanDefinition.action.dynamicValue.modifierExtension","","extensions
user contentmodifiers","",0,*,"","Y","Y","Extension {[]} {[]}
","Extensions that cannot be ignored even if unrecognized","May be used to represent additional information that is not part of the basic definition of the element and that modifies the understanding of the element in which it is contained and/or the understanding of the containing element's descendants. Usually modifier elements provide negation or qualification. To make the use of extensions safe and manageable, there is a strict set of governance applied to the definition and use of extensions. Though any implementer can define an extension, there is a set of requirements that SHALL be met as part of the definition of the extension. Applications processing a resource are required to check for modifier extensions.

Modifier extensions SHALL NOT change the meaning of any elements on Resource or DomainResource (including cannot change the meaning of modifierExtension itself).","There can be no stigma associated with the use of extensions by any application, project, or standard - regardless of the institution or jurisdiction that uses or defines the extensions.  The use of extensions is what allows the FHIR specification to retain a core level of simplicity for everyone.","Modifier extensions allow for extensions that *cannot* be safely ignored to be clearly distinguished from the vast majority of extensions which can be safely ignored.  This promotes interoperability by eliminating the need for implementers to prohibit the presence of extensions. For further information, see the [definition of modifier extensions](http://hl7.org/fhir/R4B/extensibility.html#modifierExtension).","","","","","","","",,,,,"",,,,"BackboneElement.modifierExtension",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
ext-1:Must have either extensions or value[x], not both {extension.exists() != value.exists()}","N/A"
"PlanDefinition.action:kiolaMeasurement.dynamicValue.path","PlanDefinition.action.dynamicValue.path","","","",0,1,"","","","string {[]} {[]}
","The path to the element to be set dynamically","The path to the element to be customized. This is the path on the resource that will hold the result of the calculation defined by the expression. The specified path SHALL be a FHIRPath resolveable on the specified target type of the ActivityDefinition, and SHALL consist only of identifiers, constant indexers, and a restricted subset of functions. The path is allowed to contain qualifiers (.) to traverse sub-elements, as well as indexers ([x]) to traverse multiple-cardinality sub-elements (see the [Simple FHIRPath Profile](http://hl7.org/fhir/R4B/fhirpath.html#simple) for full details).","To specify the path to the current action being realized, the %action environment variable is available in this path. For example, to specify the description element of the target action, the path would be %action.description. The path attribute contains a [Simple FHIRPath Subset](http://hl7.org/fhir/R4B/fhirpath.html#simple) that allows path traversal, but not calculation.","","","","","","","","",,,,,"",,,,"PlanDefinition.action.dynamicValue.path",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A"
"PlanDefinition.action:kiolaMeasurement.dynamicValue.expression","PlanDefinition.action.dynamicValue.expression","","","",0,1,"","","","Expression {[]} {[]}
","An expression that provides the dynamic value for the customization","An expression specifying the value of the customized element.","The expression may be inlined or may be a reference to a named expression within a logic library referenced by the library element.","","","","","","","","",,,,,"",,,,"PlanDefinition.action.dynamicValue.expression",0,1,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","N/A"
"PlanDefinition.action:kiolaMeasurement.action","PlanDefinition.action.action","","","",0,*,"","","","null {[]} {[]}
","A sub-action","Sub actions that are contained within the action. The behavior of this action determines the functionality of the sub-actions. For example, a selection behavior of at-most-one indicates that of the sub-actions, at most one may be chosen as part of realizing the action definition.","","","","","","","","","",,,,,"",,,,"PlanDefinition.action.action",0,*,"","ele-1:All FHIR elements must have a @value or children {hasValue() or (children().count() > id.count())}
","{InverseRelationship of Definition.partOf}","N/A"
